,date,nav
2621,16-10-2015,33.10720
2622,15-10-2015,33.07440
2623,14-10-2015,32.85100
2624,13-10-2015,32.83690
2625,12-10-2015,32.77410
2626,09-10-2015,32.85090
2627,08-10-2015,32.78700
2628,07-10-2015,32.64580
2629,06-10-2015,32.49710
2630,05-10-2015,32.48910
2631,01-10-2015,32.03030
2632,30-09-2015,31.94490
2633,29-09-2015,31.55250
2634,28-09-2015,31.61270
2635,24-09-2015,31.60040
2636,23-09-2015,31.69560
2637,22-09-2015,31.60140
2638,21-09-2015,31.87950
2639,18-09-2015,31.74350
2640,16-09-2015,31.41220
2641,15-09-2015,31.51740
2642,14-09-2015,31.63800
2643,11-09-2015,31.37470
2644,10-09-2015,31.24590
2645,09-09-2015,31.16850
2646,08-09-2015,30.80880
2647,07-09-2015,30.88240
2648,04-09-2015,31.27910
2649,03-09-2015,31.55720
2650,02-09-2015,31.35710
2651,01-09-2015,31.40280
2652,31-08-2015,31.97570
2653,28-08-2015,32.07680
2654,27-08-2015,32.19930
2655,26-08-2015,31.24560
2656,25-08-2015,31.18130
2657,24-08-2015,31.24260
2658,21-08-2015,33.13770
2659,20-08-2015,33.22210
2660,19-08-2015,33.85430
2661,18-08-2015,33.63830
2662,17-08-2015,33.32630
2663,14-08-2015,33.15470
2664,13-08-2015,32.69310
2665,12-08-2015,32.79840
2666,11-08-2015,33.32910
2667,10-08-2015,33.75750
2668,07-08-2015,33.73080
2669,06-08-2015,33.72450
2670,05-08-2015,34.11800
2671,04-08-2015,34.13170
2672,03-08-2015,33.88400
2673,31-07-2015,33.68610
2674,30-07-2015,33.20220
2675,29-07-2015,33.13650
2676,28-07-2015,33.03270
2677,27-07-2015,33.16250
2678,24-07-2015,33.19760
2679,23-07-2015,33.51740
2680,22-07-2015,33.19680
2681,21-07-2015,33.02640
2682,20-07-2015,33.52030
2683,17-07-2015,33.37240
2684,16-07-2015,33.35700
2685,15-07-2015,33.00810
2686,14-07-2015,32.77850
2687,13-07-2015,32.90100
2688,10-07-2015,32.84670
2689,09-07-2015,32.73450
2690,08-07-2015,32.70310
2691,07-07-2015,32.87750
2692,06-07-2015,32.45650
2693,03-07-2015,31.77340
2694,02-07-2015,31.55810
2695,01-07-2015,31.45030
2696,30-06-2015,31.14560
2697,29-06-2015,30.64790
2698,26-06-2015,31.02940
2699,25-06-2015,31.06070
2700,24-06-2015,30.99980
2701,23-06-2015,30.89370
2702,22-06-2015,30.74910
2703,19-06-2015,30.57010
2704,18-06-2015,30.46890
2705,17-06-2015,30.02020
2706,16-06-2015,29.49700
2707,15-06-2015,29.50410
2708,12-06-2015,29.27460
2709,11-06-2015,29.19220
2710,10-06-2015,29.62280
2711,09-06-2015,29.20030
2712,08-06-2015,29.39790
2713,05-06-2015,29.70330
2714,04-06-2015,29.44090
2715,03-06-2015,29.53730
2716,02-06-2015,29.88510
2717,01-06-2015,30.30290
2718,29-05-2015,30.52610
2719,28-05-2015,30.35660
2720,27-05-2015,30.34060
2721,26-05-2015,30.54930
2722,25-05-2015,30.68100
2723,22-05-2015,30.89540
2724,21-05-2015,30.87160
2725,20-05-2015,30.92950
2726,19-05-2015,31.00880
2727,18-05-2015,31.15860
2728,15-05-2015,31.09650
2729,14-05-2015,30.54630
2730,13-05-2015,30.45110
2731,12-05-2015,30.18220
2732,11-05-2015,30.64520
2733,08-05-2015,29.88400
2734,07-05-2015,29.44680
2735,06-05-2015,30.03120
2736,05-05-2015,30.69320
2737,04-05-2015,30.60680
2738,30-04-2015,30.15250
2739,29-04-2015,30.15210
2740,28-04-2015,29.75290
2741,27-04-2015,29.67400
2742,24-04-2015,30.24160
2743,23-04-2015,30.96620
2744,22-04-2015,31.04680
2745,21-04-2015,31.02670
2746,20-04-2015,31.07960
2747,17-04-2015,31.79800
2748,16-04-2015,31.91680
2749,15-04-2015,31.87260
2750,13-04-2015,31.73640
2751,10-04-2015,31.32920
2752,09-04-2015,31.24330
2753,08-04-2015,30.81060
2754,07-04-2015,30.29530
2755,06-04-2015,30.15840
2756,01-04-2015,29.79490
2757,31-03-2015,29.33470
2758,30-03-2015,29.26270
2759,27-03-2015,28.54730
2760,26-03-2015,28.42670
2761,25-03-2015,28.83660
2762,24-03-2015,28.82950
2763,23-03-2015,28.91100
2764,20-03-2015,29.39200
2765,19-03-2015,29.81920
2766,18-03-2015,30.01430
2767,17-03-2015,30.05790
2768,16-03-2015,30.17900
2769,13-03-2015,30.25990
2770,12-03-2015,30.68600
2771,11-03-2015,30.43750
2772,10-03-2015,30.37250
2773,09-03-2015,30.43170
2774,05-03-2015,30.64280
2775,04-03-2015,30.63490
2776,03-03-2015,30.80450
2777,02-03-2015,30.52160
2778,27-02-2015,30.22620
2779,26-02-2015,29.95070
2780,25-02-2015,30.10890
2781,24-02-2015,30.21750
2782,23-02-2015,30.32220
2783,20-02-2015,30.68690
2784,19-02-2015,30.61780
2785,18-02-2015,30.68680
2786,16-02-2015,30.53440
2787,13-02-2015,30.28440
2788,12-02-2015,30.26110
2789,11-02-2015,29.90830
2790,10-02-2015,29.57820
2791,09-02-2015,29.39700
2792,06-02-2015,29.73770
2793,05-02-2015,30.26140
2794,04-02-2015,30.67310
2795,03-02-2015,30.77450
2796,02-02-2015,30.61450
2797,30-01-2015,30.59360
2798,29-01-2015,30.74970
2799,28-01-2015,30.78980
2800,27-01-2015,30.57240
2801,23-01-2015,30.49270
2802,22-01-2015,30.71230
2803,21-01-2015,30.71400
2804,20-01-2015,30.81840
2805,19-01-2015,30.51720
2806,16-01-2015,29.72930
2807,15-01-2015,29.69910
2808,14-01-2015,29.50280
2809,13-01-2015,29.43880
2810,12-01-2015,29.47130
2811,09-01-2015,29.28340
2812,08-01-2015,29.23250
2813,07-01-2015,28.73450
2814,06-01-2015,28.56600
2815,05-01-2015,29.30310
2816,02-01-2015,29.42530
2817,01-01-2015,29.36710
2818,31-12-2014,29.20840
2819,30-12-2014,28.58760
2820,29-12-2014,28.11630
2821,26-12-2014,27.53860
2822,24-12-2014,27.46950
2823,23-12-2014,27.42620
2824,22-12-2014,27.43900
2825,19-12-2014,27.15560
2826,18-12-2014,27.08530
2827,17-12-2014,26.29360
2828,16-12-2014,26.79100
2829,15-12-2014,27.35270
2830,12-12-2014,27.44340
2831,11-12-2014,27.73900
2832,10-12-2014,27.29010
2833,09-12-2014,27.02660
2834,08-12-2014,27.51530
2835,05-12-2014,27.33590
2836,04-12-2014,27.34200
2837,03-12-2014,27.06970
2838,02-12-2014,26.59280
2839,01-12-2014,26.20930
2840,28-11-2014,26.24020
2841,27-11-2014,26.02160
2842,26-11-2014,25.66180
2843,25-11-2014,25.39110
2844,24-11-2014,25.89600
2845,21-11-2014,25.98910
2846,20-11-2014,25.89230
2847,19-11-2014,26.06410
2848,18-11-2014,26.00280
2849,17-11-2014,25.74000
2850,14-11-2014,25.46940
2851,13-11-2014,25.37320
2852,12-11-2014,25.22550
2853,11-11-2014,24.92000
2854,10-11-2014,24.70950
2855,07-11-2014,24.56700
2856,05-11-2014,24.65930
2857,03-11-2014,24.56470
2858,31-10-2014,24.30310
2859,30-10-2014,24.22670
2860,29-10-2014,24.20920
2861,28-10-2014,24.07750
2862,27-10-2014,23.91150
2863,22-10-2014,23.81850
2864,21-10-2014,23.54000
2865,20-10-2014,23.39130
2866,17-10-2014,23.35190
2867,16-10-2014,23.27630
2868,14-10-2014,23.71470
2869,13-10-2014,23.82320
2870,10-10-2014,23.74070
2871,09-10-2014,24.08140
2872,08-10-2014,24.06090
2873,07-10-2014,23.92340
2874,01-10-2014,24.15970
2875,30-09-2014,24.29820
2876,29-09-2014,23.99320
2877,26-09-2014,23.69120
2878,25-09-2014,23.61130
2879,24-09-2014,24.15310
2880,23-09-2014,24.52350
2881,22-09-2014,24.96880
2882,19-09-2014,24.65370
2883,18-09-2014,24.59740
2884,17-09-2014,24.20510
2885,16-09-2014,24.07160
2886,15-09-2014,24.74890
2887,12-09-2014,24.62480
2888,11-09-2014,24.41000
2889,10-09-2014,23.88620
2890,09-09-2014,23.68530
2891,08-09-2014,23.31000
2892,05-09-2014,22.96240
2893,04-09-2014,22.86610
2894,03-09-2014,22.84200
2895,02-09-2014,22.64760
2896,01-09-2014,22.52920
2897,28-08-2014,22.17090
2898,27-08-2014,22.07520
2899,26-08-2014,21.66810
2900,25-08-2014,21.72990
2901,22-08-2014,21.89800
2902,21-08-2014,21.81250
2903,20-08-2014,21.50990
2904,19-08-2014,21.19640
2905,18-08-2014,20.94370
2906,14-08-2014,20.62680
2907,13-08-2014,20.42270
2908,12-08-2014,20.95230
2909,11-08-2014,21.02940
2910,08-08-2014,20.90510
2911,07-08-2014,21.13660
2912,06-08-2014,21.20680
2913,05-08-2014,21.17920
2914,04-08-2014,21.14230
2915,01-08-2014,20.82740
2916,31-07-2014,21.06520
2917,30-07-2014,21.04910
2918,28-07-2014,21.12460
2919,25-07-2014,21.14890
2920,24-07-2014,21.32160
2921,23-07-2014,21.24000
2922,22-07-2014,21.36300
2923,21-07-2014,21.28000
2924,18-07-2014,20.83160
2925,17-07-2014,20.89950
2926,16-07-2014,20.42480
2927,15-07-2014,19.98540
2928,14-07-2014,19.77980
2929,11-07-2014,19.83920
2930,10-07-2014,20.18810
2931,09-07-2014,20.15670
2932,08-07-2014,20.45150
2933,07-07-2014,20.98740
2934,04-07-2014,20.78870
2935,03-07-2014,20.53900
2936,02-07-2014,20.39940
2937,01-07-2014,20.22370
2938,30-06-2014,20.07050
2939,27-06-2014,19.66900
2940,26-06-2014,19.51890
2941,25-06-2014,19.30560
2942,24-06-2014,19.19910
2943,23-06-2014,19.11470
2944,20-06-2014,19.17020
2945,19-06-2014,19.15410
2946,18-06-2014,19.21670
2947,17-06-2014,19.00150
2948,16-06-2014,18.71740
2949,13-06-2014,18.75450
2950,12-06-2014,18.92650
2951,11-06-2014,18.75360
2952,10-06-2014,18.96110
2953,09-06-2014,18.80950
2954,06-06-2014,18.53950
2955,05-06-2014,18.26380
2956,04-06-2014,18.04060
2957,03-06-2014,17.72810
2958,02-06-2014,17.72840
2959,30-05-2014,17.59990
2960,29-05-2014,17.64110
2961,28-05-2014,17.70140
2962,27-05-2014,17.42440
2963,26-05-2014,17.27220
2964,23-05-2014,17.57990
2965,22-05-2014,17.63360
2966,21-05-2014,17.36180
2967,20-05-2014,17.07560
2968,19-05-2014,16.63750
2969,16-05-2014,16.33540
2970,15-05-2014,16.27420
2971,14-05-2014,16.38680
2972,13-05-2014,16.31800
2973,12-05-2014,16.23600
2974,09-05-2014,16.26650
2975,08-05-2014,16.26010
2976,07-05-2014,16.20310
2977,06-05-2014,16.20260
2978,05-05-2014,16.14660
2979,02-05-2014,16.17840
2980,30-04-2014,16.19400
2981,29-04-2014,16.42390
2982,28-04-2014,16.38570
2983,25-04-2014,16.27140
2984,23-04-2014,16.23620
2985,22-04-2014,16.19170
2986,21-04-2014,16.06100
2987,17-04-2014,15.96810
2988,16-04-2014,15.83410
2989,15-04-2014,15.95900
2990,11-04-2014,15.88050
2991,10-04-2014,15.78320
2992,09-04-2014,15.77210
2993,07-04-2014,15.72380
2994,04-04-2014,15.65540
2995,03-04-2014,15.50160
2996,02-04-2014,15.52610
2997,01-04-2014,15.32360
2998,31-03-2014,15.27610
2999,28-03-2014,15.16980
3000,27-03-2014,15.01600
3001,26-03-2014,15.01720
3002,25-03-2014,15.01700
3003,24-03-2014,14.98330
3004,21-03-2014,14.93890
3005,20-03-2014,14.80450
3006,19-03-2014,14.71180
3007,18-03-2014,14.79610
3008,14-03-2014,14.65270
3009,13-03-2014,14.71210
3010,12-03-2014,14.71750
3011,11-03-2014,14.64490
3012,10-03-2014,14.55760
3013,07-03-2014,14.52750
3014,06-03-2014,14.66780
3015,05-03-2014,14.54480
3016,04-03-2014,14.41660
3017,03-03-2014,14.27530
3018,28-02-2014,14.21020
3019,26-02-2014,14.17330
3020,25-02-2014,14.27040
3021,24-02-2014,14.19050
3022,21-02-2014,14.03700
3023,20-02-2014,13.89130
3024,19-02-2014,13.80100
3025,18-02-2014,13.68010
3026,17-02-2014,13.64230
3027,14-02-2014,13.59480
3028,13-02-2014,13.67800
3029,12-02-2014,13.68740
3030,11-02-2014,13.69830
3031,10-02-2014,13.74020
3032,07-02-2014,13.55520
3033,06-02-2014,13.58830
3034,05-02-2014,13.54310
3035,04-02-2014,13.47170
3036,03-02-2014,13.49950
3037,31-01-2014,13.60590
3038,30-01-2014,13.46610
3039,29-01-2014,13.49770
3040,28-01-2014,13.56780
3041,27-01-2014,13.68290
3042,24-01-2014,13.86880
3043,23-01-2014,13.95370
3044,22-01-2014,13.93020
3045,21-01-2014,13.86590
3046,20-01-2014,13.81440
3047,17-01-2014,13.78410
3048,16-01-2014,14.00420
3049,15-01-2014,14.02090
3050,14-01-2014,13.82490
3051,13-01-2014,13.79090
3052,10-01-2014,13.81430
3053,09-01-2014,13.86440
3054,08-01-2014,14.00810
3055,07-01-2014,13.92140
3056,06-01-2014,13.85680
3057,03-01-2014,13.84940
3058,02-01-2014,13.75530
3059,01-01-2014,13.74180
3060,31-12-2013,13.72770
3061,30-12-2013,13.58620
3062,27-12-2013,13.50240
3063,26-12-2013,13.48110
3064,24-12-2013,13.26830
3065,23-12-2013,13.18860
3066,20-12-2013,13.17760
3067,19-12-2013,13.13920
3068,18-12-2013,13.06720
3069,17-12-2013,12.95690
3070,16-12-2013,13.03450
3071,13-12-2013,12.98910
3072,12-12-2013,13.00210
3073,11-12-2013,13.01290
3074,10-12-2013,13.03250
3075,09-12-2013,13.02820
3076,06-12-2013,13.04390
3077,05-12-2013,13.03190
3078,04-12-2013,12.97990
3079,03-12-2013,13.00480
3080,02-12-2013,13.00120
3081,29-11-2013,12.95090
3082,28-11-2013,12.87730
3083,27-11-2013,12.83890
3084,26-11-2013,12.85910
3085,25-11-2013,12.85480
3086,22-11-2013,12.77750
3087,21-11-2013,12.79570
3088,20-11-2013,12.95490
3089,19-11-2013,13.10680
3090,18-11-2013,13.08940
